cycle,current_date,day_of_simulation,nb_susceptible,nb_exposed,nb_infectious_symptomatic,nb_infectious_asymptomatic,nb_recovered,nb_immune,nb_Qs,nb_Qa,nb_H,nb_D,nb_mask,nb_hand_wash,nb_social_distance,R0,infected_today,tot_infected,semaphore,hospitalized_today,tot_hosp,deaths_today,tot_deaths
456,date ('2020-06-11 00:00:00'),19,21107,1,6,1,0,0,2,1,0,0,35,26,32,0.0,1,9,0.3,0,0,0,0
480,date ('2020-06-12 00:00:00'),20,21105,3,6,1,0,0,2,1,0,0,34,35,22,0.0,2,11,0.3,0,0,0,0
504,date ('2020-06-13 00:00:00'),21,21104,3,7,1,0,0,2,1,0,0,29,30,27,0.0,1,12,0.3,0,0,0,0
528,date ('2020-06-14 00:00:00'),22,21103,4,5,0,0,3,1,0,0,0,30,30,25,0.0,1,13,0.3,0,0,0,0
552,date ('2020-06-15 00:00:00'),23,21102,5,5,0,0,3,1,0,0,0,34,39,32,0.0,1,14,0.3,0,0,0,0
576,date ('2020-06-16 00:00:00'),24,21101,5,6,0,0,3,1,0,0,0,32,33,28,0.0,1,15,0.3,0,0,0,0
600,date ('2020-06-17 00:00:00'),25,21101,4,7,0,0,3,2,0,0,0,35,28,26,0.0,0,15,0.3,0,0,0,0
624,date ('2020-06-18 00:00:00'),26,21100,5,7,0,0,3,2,0,0,0,35,27,22,0.0,1,16,0.3,0,0,0,0
648,date ('2020-06-19 00:00:00'),27,21100,4,8,0,0,3,3,0,0,0,45,27,28,0.0,0,16,0.3,0,0,0,0
672,date ('2020-06-20 00:00:00'),28,21099,4,8,1,0,3,3,0,0,0,25,36,32,0.0,1,17,0.3,0,0,0,0
696,date ('2020-06-21 00:00:00'),29,21098,1,11,2,0,3,4,1,0,0,28,34,25,0.0,1,18,0.3,0,0,0,0
720,date ('2020-06-22 00:00:00'),30,21097,2,10,2,0,4,4,1,0,0,30,27,28,0.0,1,19,0.3,0,0,0,0
744,date ('2020-06-23 00:00:00'),31,21096,2,8,2,0,7,2,1,0,0,33,30,35,0.0,1,20,0.3,0,0,0,0
768,date ('2020-06-24 00:00:00'),32,21095,3,8,2,0,7,2,1,0,0,26,24,31,0.0,1,21,0.3,0,0,0,0
792,date ('2020-06-25 00:00:00'),33,21094,4,8,2,0,7,2,1,0,0,25,25,33,0.0,1,22,0.3,0,0,0,0
816,date ('2020-06-26 00:00:00'),34,21093,4,8,2,0,8,2,1,0,0,37,34,33,0.0,1,23,0.3,0,0,0,0
840,date ('2020-06-27 00:00:00'),35,21092,4,9,1,0,9,3,1,0,0,34,38,30,0.0,1,24,0.3,0,0,0,0
864,date ('2020-06-28 00:00:00'),36,21091,4,9,2,0,9,3,1,0,0,38,41,25,0.0,1,25,0.3,0,0,0,0
888,date ('2020-06-29 00:00:00'),37,21091,3,9,1,0,10,4,0,0,1,37,30,31,0.0,0,25,0.3,0,0,1,1
912,date ('2020-06-30 00:00:00'),38,21091,2,10,1,0,10,4,0,0,1,35,27,28,0.0,0,25,0.3,0,0,0,1
936,date ('2020-07-01 00:00:00'),39,21090,3,10,0,0,11,4,0,0,1,43,50,41,0.0,1,26,0.3,0,0,0,1
960,date ('2020-07-02 00:00:00'),40,21090,2,11,0,0,11,4,0,0,1,41,43,33,0.0,0,26,0.3,0,0,0,1
984,date ('2020-07-03 00:00:00'),41,21090,2,11,0,0,11,4,0,0,1,40,42,21,0.0,0,26,0.3,0,0,0,1
1008,date ('2020-07-04 00:00:00'),42,21089,2,11,0,0,12,3,0,0,1,29,33,40,0.0,1,27,0.3,0,0,0,1
1032,date ('2020-07-05 00:00:00'),43,21088,3,11,0,0,12,3,0,0,1,31,31,33,0.0,1,28,0.3,0,0,0,1
1056,date ('2020-07-06 00:00:00'),44,21087,2,12,1,0,12,3,0,0,1,27,37,27,0.0,1,29,0.3,0,0,0,1
1080,date ('2020-07-07 00:00:00'),45,21087,2,12,1,0,12,3,0,0,1,34,36,27,0.0,0,29,0.3,0,0,0,1
1104,date ('2020-07-08 00:00:00'),46,21087,2,12,1,0,12,3,0,0,1,30,31,23,0.0,0,29,0.3,0,0,0,1
1128,date ('2020-07-09 00:00:00'),47,21086,2,11,2,0,13,3,1,0,1,35,35,31,0.0,1,30,0.3,0,0,0,1
1152,date ('2020-07-10 00:00:00'),48,21085,3,10,2,0,14,2,1,0,1,39,34,30,0.0,1,31,0.3,0,0,0,1
1176,date ('2020-07-11 00:00:00'),49,21084,4,10,2,0,14,2,1,0,1,32,30,21,0.0,1,32,0.3,0,0,0,1
1200,date ('2020-07-12 00:00:00'),50,21084,3,10,2,0,15,3,1,0,1,31,26,32,0.0,0,32,0.3,0,0,0,1
1224,date ('2020-07-13 00:00:00'),51,21083,3,11,2,0,15,4,1,0,1,32,25,31,0.0,1,33,0.3,0,0,0,1
1248,date ('2020-07-14 00:00:00'),52,21083,2,12,2,0,15,4,1,0,1,24,38,32,0.0,0,33,0.3,0,0,0,1
1272,date ('2020-07-15 00:00:00'),53,21083,2,12,2,0,15,4,1,0,1,32,36,30,0.0,0,33,0.3,0,0,0,1
1296,date ('2020-07-16 00:00:00'),54,21083,2,11,2,0,16,4,1,0,1,31,24,37,0.0,0,33,0.3,0,0,0,1
1320,date ('2020-07-17 00:00:00'),55,21082,2,11,2,0,17,5,1,0,1,33,33,32,0.0,1,34,0.3,0,0,0,1
1344,date ('2020-07-18 00:00:00'),56,21082,2,10,2,0,18,5,1,0,1,33,29,25,0.0,0,34,0.3,0,0,0,1
1368,date ('2020-07-19 00:00:00'),57,21082,2,10,1,0,19,5,1,0,1,31,32,37,0.0,0,34,0.3,0,0,0,1
1392,date ('2020-07-20 00:00:00'),58,21082,1,10,2,0,19,5,1,0,1,33,33,32,0.0,0,34,0.3,0,0,0,1
1416,date ('2020-07-21 00:00:00'),59,21081,2,10,2,0,19,5,1,0,1,31,34,33,0.0,1,35,0.3,0,0,0,1
1440,date ('2020-07-22 00:00:00'),60,21081,2,8,2,0,20,5,1,0,2,42,34,30,0.0,0,35,0.3,0,0,1,2
1464,date ('2020-07-23 00:00:00'),61,21081,1,9,2,0,20,5,1,1,2,22,35,18,0.0,0,35,0.5,1,1,0,2
1488,date ('2020-07-24 00:00:00'),62,21081,1,9,2,0,20,5,1,1,2,219,229,232,0.0,0,35,0.5,0,1,0,2
1512,date ('2020-07-25 00:00:00'),63,21081,1,9,1,0,21,5,0,1,2,274,250,265,0.0,0,35,0.5,0,1,0,2
1536,date ('2020-07-26 00:00:00'),64,21080,2,7,1,0,23,3,0,1,2,387,334,391,0.0,1,36,0.5,0,1,0,2
1560,date ('2020-07-27 00:00:00'),65,21079,3,7,1,0,23,3,0,1,2,418,460,411,0.0,1,37,0.5,0,1,0,2
1584,date ('2020-07-28 00:00:00'),66,21079,3,7,1,0,23,3,0,1,2,499,526,505,0.0,0,37,0.5,0,1,0,2
1608,date ('2020-07-29 00:00:00'),67,21079,2,8,1,0,23,4,0,1,2,597,595,612,0.0,0,37,0.5,0,1,0,2
1632,date ('2020-07-30 00:00:00'),68,21079,2,7,1,0,24,3,0,1,2,756,686,746,0.0,0,37,0.5,0,1,0,2
1656,date ('2020-07-31 00:00:00'),69,21078,3,7,0,0,25,3,0,1,2,767,848,811,0.0,1,38,0.5,0,1,0,2
1680,date ('2020-08-01 00:00:00'),70,21078,2,8,0,0,25,3,0,1,2,958,927,1003,0.0,0,38,0.5,0,1,0,2
1704,date ('2020-08-02 00:00:00'),71,21077,2,9,0,0,25,3,0,1,2,1021,1024,1024,0.0,1,39,0.5,0,1,0,2
1728,date ('2020-08-03 00:00:00'),72,21077,2,7,0,0,27,2,0,1,2,1122,1062,1096,0.0,0,39,0.5,0,1,0,2
1752,date ('2020-08-04 00:00:00'),73,21076,3,6,0,0,28,2,0,1,2,1203,1217,1246,0.0,1,40,0.5,0,1,0,2
1776,date ('2020-08-05 00:00:00'),74,21075,4,5,0,0,29,1,0,1,2,1311,1283,1303,0.0,1,41,0.5,0,1,0,2
1800,date ('2020-08-06 00:00:00'),75,21075,3,6,0,0,29,2,0,1,2,1284,1361,1383,0.0,0,41,0.5,0,1,0,2
1824,date ('2020-08-07 00:00:00'),76,21075,1,8,0,0,29,4,0,1,2,1448,1387,1409,0.0,0,41,0.5,0,1,0,2
1848,date ('2020-08-08 00:00:00'),77,21075,1,8,0,0,29,4,0,1,2,1458,1409,1453,0.0,0,41,0.5,0,1,0,2
1872,date ('2020-08-09 00:00:00'),78,21075,0,8,1,0,29,4,0,1,2,1438,1485,1477,0.0,0,41,0.5,0,1,0,2
1896,date ('2020-08-10 00:00:00'),79,21075,0,8,1,0,29,4,0,1,2,1543,1498,1466,0.0,0,41,0.5,0,1,0,2
1920,date ('2020-08-11 00:00:00'),80,21074,1,8,1,0,29,4,0,1,2,1573,1541,1596,0.0,1,42,0.5,0,1,0,2
1944,date ('2020-08-12 00:00:00'),81,21073,2,8,1,0,29,4,0,1,2,1569,1605,1585,0.0,1,43,0.5,0,1,0,2
1968,date ('2020-08-13 00:00:00'),82,21072,3,8,1,0,29,4,0,1,2,1571,1511,1540,0.0,1,44,0.5,0,1,0,2
1992,date ('2020-08-14 00:00:00'),83,21072,3,8,1,0,29,4,0,1,2,1567,1631,1583,0.0,0,44,0.5,0,1,0,2
2016,date ('2020-08-15 00:00:00'),84,21071,4,8,1,0,29,4,0,1,2,1636,1583,1529,0.0,1,45,0.5,0,1,0,2
2040,date ('2020-08-16 00:00:00'),85,21070,5,8,1,0,29,4,0,1,2,1567,1605,1624,0.0,1,46,0.5,0,1,0,2
2064,date ('2020-08-17 00:00:00'),86,21069,6,8,1,0,29,4,0,1,2,1629,1616,1616,0.0,1,47,0.5,0,1,0,2
2088,date ('2020-08-18 00:00:00'),87,21068,7,8,1,0,29,4,0,1,2,1592,1560,1577,0.0,1,48,0.5,0,1,0,2
2112,date ('2020-08-19 00:00:00'),88,21067,8,8,1,0,29,4,0,1,2,1589,1621,1621,0.0,1,49,0.5,0,1,0,2
2136,date ('2020-08-20 00:00:00'),89,21066,6,11,1,0,29,6,0,1,2,1608,1667,1658,0.0,1,50,0.5,0,1,0,2
2160,date ('2020-08-21 00:00:00'),90,21065,5,12,2,0,29,7,1,1,2,1625,1595,1679,0.0,1,51,0.5,0,1,0,2
2184,date ('2020-08-22 00:00:00'),91,21064,6,12,2,0,29,7,1,1,2,1598,1643,1686,0.0,1,52,0.5,0,1,0,2
2208,date ('2020-08-23 00:00:00'),92,21063,6,13,2,0,29,8,1,1,2,1640,1654,1678,0.0,1,53,0.5,0,1,0,2
2232,date ('2020-08-24 00:00:00'),93,21063,4,14,2,0,30,8,1,1,2,1588,1686,1559,0.0,0,53,0.5,0,1,0,2
2256,date ('2020-08-25 00:00:00'),94,21062,5,13,2,0,31,7,1,1,2,1714,1669,1640,0.0,1,54,0.5,0,1,0,2
2280,date ('2020-08-26 00:00:00'),95,21061,6,13,2,0,31,7,1,1,2,1612,1687,1685,0.0,1,55,0.5,0,1,0,2
2304,date ('2020-08-27 00:00:00'),96,21061,5,14,2,0,31,7,1,1,2,1703,1675,1662,0.0,0,55,0.5,0,1,0,2
2328,date ('2020-08-28 00:00:00'),97,21060,6,14,2,0,31,7,1,1,2,1554,1664,1678,0.0,1,56,0.5,0,1,0,2
2352,date ('2020-08-29 00:00:00'),98,21059,6,15,2,0,31,8,1,1,2,1641,1694,1578,0.0,1,57,0.5,0,1,0,2
2376,date ('2020-08-30 00:00:00'),99,21058,7,15,2,0,31,8,1,1,2,1636,1612,1641,0.0,1,58,0.5,0,1,0,2
2400,date ('2020-08-31 00:00:00'),100,21058,6,16,2,0,31,8,1,1,2,1626,1651,1598,0.0,0,58,0.5,0,1,0,2
2424,date ('2020-09-01 00:00:00'),101,21057,6,16,2,0,32,8,1,1,2,1631,1700,1721,0.0,1,59,0.5,0,1,0,2
2448,date ('2020-09-02 00:00:00'),102,21056,7,16,2,0,32,8,1,1,2,1692,1646,1630,0.0,1,60,0.5,0,1,0,2
2472,date ('2020-09-03 00:00:00'),103,21056,6,14,3,0,34,7,2,1,2,1737,1618,1648,0.0,0,60,0.5,0,1,0,2
2496,date ('2020-09-04 00:00:00'),104,21056,5,14,3,0,35,8,2,0,2,1585,1655,1647,0.0,0,60,0.3,0,1,0,2
2520,date ('2020-09-05 00:00:00'),105,21055,5,14,2,0,37,7,2,0,2,285,279,285,0.0,1,61,0.3,0,1,0,2
2544,date ('2020-09-06 00:00:00'),106,21055,1,18,2,0,37,9,2,0,2,54,59,49,0.0,0,61,0.3,0,1,0,2
2568,date ('2020-09-07 00:00:00'),107,21055,1,16,2,0,39,8,2,0,2,28,36,37,0.0,0,61,0.3,0,1,0,2
2592,date ('2020-09-08 00:00:00'),108,21054,2,14,2,0,41,6,2,0,2,41,27,35,0.0,1,62,0.3,0,1,0,2
2616,date ('2020-09-09 00:00:00'),109,21054,2,14,2,0,41,6,2,0,2,33,27,31,0.0,0,62,0.3,0,1,0,2
2640,date ('2020-09-10 00:00:00'),110,21053,2,15,1,0,42,7,1,0,2,30,34,34,0.0,1,63,0.3,0,1,0,2
2664,date ('2020-09-11 00:00:00'),111,21053,2,15,1,0,42,7,1,0,2,34,21,51,0.0,0,63,0.3,0,1,0,2
2688,date ('2020-09-12 00:00:00'),112,21053,2,14,1,0,43,6,1,0,2,36,34,32,0.0,0,63,0.3,0,1,0,2
2712,date ('2020-09-13 00:00:00'),113,21053,1,14,1,0,44,6,1,0,2,42,35,25,0.0,0,63,0.3,0,1,0,2
2736,date ('2020-09-14 00:00:00'),114,21052,2,13,1,0,45,5,1,0,2,31,31,27,0.0,1,64,0.3,0,1,0,2
2760,date ('2020-09-15 00:00:00'),115,21051,2,13,1,0,46,6,1,0,2,26,31,38,0.0,1,65,0.3,0,1,0,2
2784,date ('2020-09-16 00:00:00'),116,21051,2,13,1,0,46,6,1,0,2,29,31,42,0.0,0,65,0.3,0,1,0,2
2808,date ('2020-09-17 00:00:00'),117,21050,3,12,1,0,47,6,1,0,2,27,45,28,0.0,1,66,0.3,0,1,0,2
2832,date ('2020-09-18 00:00:00'),118,21049,3,13,1,0,47,6,1,0,2,35,37,25,0.0,1,67,0.3,0,1,0,2
2856,date ('2020-09-19 00:00:00'),119,21049,3,13,1,0,47,6,1,0,2,33,25,21,0.0,0,67,0.3,0,1,0,2
