cycle,current_date,day_of_simulation,nb_susceptible,nb_exposed,nb_infectious_symptomatic,nb_infectious_asymptomatic,nb_recovered,nb_immune,nb_Qs,nb_Qa,nb_H,nb_D,nb_mask,nb_hand_wash,nb_social_distance,R0,infected_today,tot_infected,semaphore
480,date ('2020-06-12 00:00:00'),20,21104,2,6,0,0,3,4,0,0,0,41,32,34,0.0,0,12,0.3
504,date ('2020-06-13 00:00:00'),21,21103,3,6,0,0,3,4,0,0,0,34,28,31,0.0,1,13,0.3
528,date ('2020-06-14 00:00:00'),22,21102,4,5,0,0,4,3,0,0,0,37,39,40,0.0,1,14,0.3
552,date ('2020-06-15 00:00:00'),23,21101,5,5,0,0,4,3,0,0,0,36,35,35,0.0,1,15,0.3
576,date ('2020-06-16 00:00:00'),24,21100,6,5,0,0,4,3,0,0,0,30,37,39,0.0,1,16,0.3
600,date ('2020-06-17 00:00:00'),25,21100,5,6,0,0,4,3,0,0,0,32,31,33,0.0,0,16,0.3
624,date ('2020-06-18 00:00:00'),26,21100,5,6,0,0,4,3,0,0,0,37,28,30,0.0,0,16,0.3
648,date ('2020-06-19 00:00:00'),27,21100,4,7,0,0,4,3,0,0,0,45,33,32,0.0,0,16,0.3
672,date ('2020-06-20 00:00:00'),28,21099,4,8,0,0,4,3,0,0,0,34,42,32,0.0,1,17,0.3
696,date ('2020-06-21 00:00:00'),29,21099,2,9,0,0,5,3,0,0,0,28,25,27,0.0,0,17,0.3
720,date ('2020-06-22 00:00:00'),30,21099,2,9,0,0,5,3,0,0,0,26,30,27,0.0,0,17,0.3
744,date ('2020-06-23 00:00:00'),31,21098,2,10,0,0,5,3,0,0,0,31,33,29,0.0,1,18,0.3
768,date ('2020-06-24 00:00:00'),32,21097,2,11,0,0,5,4,0,0,0,35,25,41,0.0,1,19,0.3
792,date ('2020-06-25 00:00:00'),33,21097,2,11,0,0,5,4,0,0,0,31,35,34,0.0,0,19,0.3
816,date ('2020-06-26 00:00:00'),34,21097,2,11,0,0,5,4,0,0,0,31,31,30,0.0,0,19,0.3
840,date ('2020-06-27 00:00:00'),35,21097,1,12,0,0,5,5,0,0,0,23,24,31,0.0,0,19,0.3
864,date ('2020-06-28 00:00:00'),36,21096,1,13,0,0,5,6,0,0,0,23,29,37,0.0,1,20,0.3
888,date ('2020-06-29 00:00:00'),37,21096,0,14,0,0,5,7,0,0,0,34,25,31,0.0,0,20,0.3
912,date ('2020-06-30 00:00:00'),38,21095,1,14,0,0,5,7,0,0,0,36,22,26,0.0,1,21,0.3
936,date ('2020-07-01 00:00:00'),39,21095,1,14,0,0,5,7,0,0,0,30,40,17,0.0,0,21,0.3
960,date ('2020-07-02 00:00:00'),40,21095,1,14,0,0,5,7,0,0,0,32,34,40,0.0,0,21,0.3
984,date ('2020-07-03 00:00:00'),41,21094,1,15,0,0,5,7,0,0,0,31,38,39,0.0,1,22,0.3
1008,date ('2020-07-04 00:00:00'),42,21094,1,15,0,0,5,7,0,0,0,33,36,25,0.0,0,22,0.3
1032,date ('2020-07-05 00:00:00'),43,21093,2,14,0,0,6,7,0,0,0,29,41,35,0.0,1,23,0.3
1056,date ('2020-07-06 00:00:00'),44,21093,1,15,0,0,6,8,0,0,0,30,38,40,0.0,0,23,0.3
1080,date ('2020-07-07 00:00:00'),45,21092,2,15,0,0,6,8,0,0,0,29,29,29,0.0,1,24,0.3
1104,date ('2020-07-08 00:00:00'),46,21092,2,15,0,0,6,8,0,0,0,29,29,36,0.0,0,24,0.3
1128,date ('2020-07-09 00:00:00'),47,21091,2,16,0,0,6,9,0,0,0,30,40,31,0.0,1,25,0.3
1152,date ('2020-07-10 00:00:00'),48,21091,2,15,0,0,7,9,0,0,0,38,33,26,0.0,0,25,0.3
1176,date ('2020-07-11 00:00:00'),49,21091,2,15,0,0,7,9,0,0,0,36,33,33,0.0,0,25,0.3
1200,date ('2020-07-12 00:00:00'),50,21090,3,14,0,0,8,9,0,0,0,30,18,33,0.0,1,26,0.3
1224,date ('2020-07-13 00:00:00'),51,21089,4,13,0,0,9,8,0,0,0,29,31,36,0.0,1,27,0.3
1248,date ('2020-07-14 00:00:00'),52,21088,4,14,0,0,9,8,0,0,0,42,31,32,0.0,1,28,0.3
1272,date ('2020-07-15 00:00:00'),53,21087,5,14,0,0,9,8,0,0,0,36,27,30,0.0,1,29,0.3
1296,date ('2020-07-16 00:00:00'),54,21086,4,15,1,0,9,9,0,0,0,36,34,25,0.0,1,30,0.3
1320,date ('2020-07-17 00:00:00'),55,21085,5,15,1,0,9,9,0,0,0,33,31,33,0.0,1,31,0.3
1344,date ('2020-07-18 00:00:00'),56,21084,6,13,1,0,11,8,0,0,0,35,40,24,0.0,1,32,0.3
1368,date ('2020-07-19 00:00:00'),57,21084,4,14,1,0,12,9,0,0,0,31,36,31,0.0,0,32,0.3
1392,date ('2020-07-20 00:00:00'),58,21083,4,14,2,0,12,9,1,0,0,32,29,37,0.0,1,33,0.3
1416,date ('2020-07-21 00:00:00'),59,21082,5,13,2,0,13,9,1,0,0,22,26,37,0.0,1,34,0.3
