cycle,current_date,day_of_simulation,nb_susceptible,nb_exposed,nb_infectious_symptomatic,nb_infectious_asymptomatic,nb_recovered,nb_immune,nb_Qs,nb_Qa,nb_H,nb_D,nb_mask,nb_hand_wash,nb_social_distance,R0,infected_today,tot_infected,semaphore
336,date ('2020-06-06 00:00:00'),14,21104,3,6,2,0,0,3,1,0,0,33,39,33,0.0,0,12,0.3
360,date ('2020-06-07 00:00:00'),15,21104,3,6,2,0,0,3,1,0,0,31,30,26,0.0,0,12,0.3
384,date ('2020-06-08 00:00:00'),16,21104,3,6,2,0,0,3,1,0,0,25,19,23,0.0,0,12,0.3
408,date ('2020-06-09 00:00:00'),17,21104,3,6,2,0,0,3,1,0,0,47,26,39,0.0,0,12,0.3
432,date ('2020-06-10 00:00:00'),18,21103,4,6,1,0,0,3,0,0,1,18,31,31,0.0,1,13,0.3
456,date ('2020-06-11 00:00:00'),19,21102,4,7,1,0,0,4,0,0,1,28,34,23,0.0,1,14,0.3
480,date ('2020-06-12 00:00:00'),20,21101,4,8,1,0,0,5,0,0,1,32,28,38,0.0,1,15,0.3
504,date ('2020-06-13 00:00:00'),21,21100,5,8,1,0,0,5,0,0,1,37,40,29,0.0,1,16,0.3
528,date ('2020-06-14 00:00:00'),22,21100,4,9,1,0,0,5,0,0,1,39,33,32,0.0,0,16,0.3
552,date ('2020-06-15 00:00:00'),23,21100,3,10,1,0,0,6,0,0,1,25,31,20,0.0,0,16,0.3
576,date ('2020-06-16 00:00:00'),24,21099,2,12,1,0,0,7,0,0,1,30,38,39,0.0,1,17,0.3
600,date ('2020-06-17 00:00:00'),25,21099,1,13,1,0,0,8,0,0,1,14,37,33,0.0,0,17,0.3
624,date ('2020-06-18 00:00:00'),26,21099,1,13,1,0,0,8,0,0,1,21,38,37,0.0,0,17,0.3
648,date ('2020-06-19 00:00:00'),27,21098,1,14,1,0,0,8,0,0,1,37,32,23,0.0,1,18,0.3
672,date ('2020-06-20 00:00:00'),28,21098,1,14,1,0,0,8,0,0,1,32,29,31,0.0,0,18,0.3
696,date ('2020-06-21 00:00:00'),29,21098,1,14,1,0,0,8,0,0,1,33,29,34,0.0,0,18,0.3
720,date ('2020-06-22 00:00:00'),30,21097,2,13,1,0,1,7,0,0,1,29,27,26,0.0,1,19,0.3
744,date ('2020-06-23 00:00:00'),31,21097,2,13,1,0,1,7,0,0,1,37,27,33,0.0,0,19,0.3
768,date ('2020-06-24 00:00:00'),32,21096,3,13,1,0,1,7,0,0,1,36,32,37,0.0,1,20,0.3
792,date ('2020-06-25 00:00:00'),33,21096,3,12,1,0,2,7,0,0,1,36,33,43,0.0,0,20,0.3
816,date ('2020-06-26 00:00:00'),34,21096,2,11,1,0,4,6,0,0,1,27,27,38,0.0,0,20,0.3
840,date ('2020-06-27 00:00:00'),35,21096,1,12,1,0,4,7,0,0,1,32,34,26,0.0,0,20,0.3
864,date ('2020-06-28 00:00:00'),36,21096,0,13,1,0,4,8,0,0,1,42,27,23,0.0,0,20,0.3
888,date ('2020-06-29 00:00:00'),37,21096,0,12,1,0,5,7,0,0,1,36,35,25,0.0,0,20,0.3
912,date ('2020-06-30 00:00:00'),38,21096,0,12,1,0,5,7,0,0,1,36,27,33,0.0,0,20,0.3
936,date ('2020-07-01 00:00:00'),39,21096,0,10,1,0,7,6,0,0,1,27,37,32,0.0,0,20,0.3
960,date ('2020-07-02 00:00:00'),40,21096,0,10,1,0,7,6,0,0,1,34,33,27,0.0,0,20,0.3
984,date ('2020-07-03 00:00:00'),41,21095,1,10,1,0,7,6,0,0,1,27,34,27,0.0,1,21,0.3
1008,date ('2020-07-04 00:00:00'),42,21095,1,10,1,0,7,6,0,0,1,29,28,27,0.0,0,21,0.3
1032,date ('2020-07-05 00:00:00'),43,21095,1,9,0,0,8,6,0,0,2,29,29,25,0.0,0,21,0.3
1056,date ('2020-07-06 00:00:00'),44,21095,1,9,0,0,8,6,0,0,2,36,44,35,0.0,0,21,0.3
1080,date ('2020-07-07 00:00:00'),45,21094,2,9,0,0,8,6,0,0,2,36,34,23,0.0,1,22,0.3
1104,date ('2020-07-08 00:00:00'),46,21094,1,8,0,0,10,5,0,0,2,26,36,38,0.0,0,22,0.3
1128,date ('2020-07-09 00:00:00'),47,21094,1,8,0,0,10,5,0,0,2,36,30,37,0.0,0,22,0.3
1152,date ('2020-07-10 00:00:00'),48,21094,1,7,0,0,11,4,0,0,2,33,29,30,0.0,0,22,0.3
1176,date ('2020-07-11 00:00:00'),49,21093,2,6,0,0,12,3,0,0,2,28,35,36,0.0,1,23,0.3
1200,date ('2020-07-12 00:00:00'),50,21092,2,6,1,0,12,3,1,0,2,36,33,34,0.0,1,24,0.3
1224,date ('2020-07-13 00:00:00'),51,21091,3,6,1,0,12,3,1,0,2,22,31,28,0.0,1,25,0.3
1248,date ('2020-07-14 00:00:00'),52,21091,3,5,1,0,13,2,1,0,2,39,30,28,0.0,0,25,0.3
1272,date ('2020-07-15 00:00:00'),53,21091,2,5,1,0,14,3,1,0,2,25,38,35,0.0,0,25,0.3
1296,date ('2020-07-16 00:00:00'),54,21090,2,5,1,0,15,4,1,0,2,30,40,29,0.0,1,26,0.3
1320,date ('2020-07-17 00:00:00'),55,21089,3,5,1,0,15,4,1,0,2,27,35,29,0.0,1,27,0.3
1344,date ('2020-07-18 00:00:00'),56,21089,3,5,1,0,15,4,1,0,2,38,34,37,0.0,0,27,0.3
1368,date ('2020-07-19 00:00:00'),57,21089,2,6,1,0,15,4,1,0,2,33,31,22,0.0,0,27,0.3
1392,date ('2020-07-20 00:00:00'),58,21089,2,6,1,0,15,4,1,0,2,31,40,34,0.0,0,27,0.3
1416,date ('2020-07-21 00:00:00'),59,21089,2,6,1,0,15,4,1,0,2,33,30,24,0.0,0,27,0.3
