cycle,current_date,day_of_simulation,nb_susceptible,nb_exposed,nb_infectious_symptomatic,nb_infectious_asymptomatic,nb_recovered,nb_immune,nb_Qs,nb_Qa,nb_H,nb_D,nb_mask,nb_hand_wash,nb_social_distance,R0,infected_today,tot_infected,semaphore,hospitalized_today,tot_hosp,deaths_today,tot_deaths
480,date ('2020-06-12 00:00:00'),20,21106,4,5,0,0,0,1,0,0,0,30,35,28,0.0,0,10,0.3,0,0,0,0
504,date ('2020-06-13 00:00:00'),21,21106,3,6,0,0,0,2,0,0,0,30,30,25,0.0,0,10,0.3,0,0,0,0
528,date ('2020-06-14 00:00:00'),22,21106,2,7,0,0,0,2,0,0,0,25,24,28,0.0,0,10,0.3,0,0,0,0
552,date ('2020-06-15 00:00:00'),23,21105,3,7,0,0,0,2,0,0,0,41,42,34,0.0,1,11,0.3,0,0,0,0
576,date ('2020-06-16 00:00:00'),24,21104,4,7,0,0,0,2,0,0,0,37,32,31,0.0,1,12,0.3,0,0,0,0
600,date ('2020-06-17 00:00:00'),25,21104,4,6,0,0,1,2,0,0,0,30,36,38,0.0,0,12,0.3,0,0,0,0
624,date ('2020-06-18 00:00:00'),26,21103,5,6,0,0,1,2,0,0,0,29,27,28,0.0,1,13,0.3,0,0,0,0
648,date ('2020-06-19 00:00:00'),27,21102,6,6,0,0,1,2,0,0,0,30,32,25,0.0,1,14,0.3,0,0,0,0
672,date ('2020-06-20 00:00:00'),28,21102,4,8,0,0,1,2,0,0,0,34,39,30,0.0,0,14,0.3,0,0,0,0
696,date ('2020-06-21 00:00:00'),29,21101,4,9,0,0,1,3,0,0,0,43,26,32,0.0,1,15,0.3,0,0,0,0
720,date ('2020-06-22 00:00:00'),30,21101,3,10,0,0,1,3,0,0,0,32,30,34,0.0,0,15,0.3,0,0,0,0
744,date ('2020-06-23 00:00:00'),31,21100,4,10,0,0,1,3,0,0,0,31,26,31,0.0,1,16,0.3,0,0,0,0
768,date ('2020-06-24 00:00:00'),32,21099,3,11,0,0,2,5,0,0,0,31,24,28,0.0,1,17,0.3,0,0,0,0
792,date ('2020-06-25 00:00:00'),33,21099,2,12,0,0,2,5,0,0,0,21,24,33,0.0,0,17,0.3,0,0,0,0
816,date ('2020-06-26 00:00:00'),34,21099,2,11,0,0,3,4,0,0,0,36,33,27,0.0,0,17,0.3,0,0,0,0
840,date ('2020-06-27 00:00:00'),35,21098,1,12,1,0,3,5,1,0,0,40,18,33,0.0,1,18,0.3,0,0,0,0
864,date ('2020-06-28 00:00:00'),36,21096,3,12,1,0,3,5,1,0,0,27,24,39,0.0,2,20,0.3,0,0,0,0
888,date ('2020-06-29 00:00:00'),37,21096,2,13,1,0,3,5,1,0,0,40,32,23,0.0,0,20,0.3,0,0,0,0
912,date ('2020-06-30 00:00:00'),38,21095,3,13,1,0,3,5,1,0,0,38,38,35,0.0,1,21,0.3,0,0,0,0
936,date ('2020-07-01 00:00:00'),39,21095,3,13,1,0,3,5,1,0,0,29,38,27,0.0,0,21,0.3,0,0,0,0
960,date ('2020-07-02 00:00:00'),40,21094,4,13,1,0,3,5,1,0,0,33,36,29,0.0,1,22,0.3,0,0,0,0
984,date ('2020-07-03 00:00:00'),41,21093,5,13,1,0,3,5,1,0,0,33,33,27,0.0,1,23,0.3,0,0,0,0
1008,date ('2020-07-04 00:00:00'),42,21091,5,15,1,0,3,5,1,0,0,30,30,30,0.0,2,25,0.3,0,0,0,0
1032,date ('2020-07-05 00:00:00'),43,21091,3,16,1,0,4,5,1,0,0,37,32,26,0.0,0,25,0.3,0,0,0,0
1056,date ('2020-07-06 00:00:00'),44,21091,3,14,1,0,6,4,1,0,0,24,29,28,0.0,0,25,0.3,0,0,0,0
1080,date ('2020-07-07 00:00:00'),45,21090,4,14,1,0,6,4,1,0,0,32,32,28,0.0,1,26,0.3,0,0,0,0
1104,date ('2020-07-08 00:00:00'),46,21089,4,15,1,0,6,4,1,0,0,30,41,36,0.0,1,27,0.3,0,0,0,0
1128,date ('2020-07-09 00:00:00'),47,21088,3,17,1,0,6,4,1,0,0,29,32,27,0.0,1,28,0.3,0,0,0,0
1152,date ('2020-07-10 00:00:00'),48,21087,2,17,2,0,7,4,1,0,0,28,32,39,0.0,1,29,0.3,0,0,0,0
1176,date ('2020-07-11 00:00:00'),49,21086,3,17,2,0,7,4,1,0,0,34,35,38,0.0,1,30,0.3,0,0,0,0
1200,date ('2020-07-12 00:00:00'),50,21085,3,18,1,0,8,4,0,0,0,30,35,32,0.0,1,31,0.3,0,0,0,0
1224,date ('2020-07-13 00:00:00'),51,21084,4,18,1,0,8,4,0,0,0,23,31,31,0.0,1,32,0.3,0,0,0,0
1248,date ('2020-07-14 00:00:00'),52,21084,4,17,1,0,9,4,0,0,0,37,31,32,0.0,0,32,0.3,0,0,0,0
1272,date ('2020-07-15 00:00:00'),53,21084,4,17,1,0,9,4,0,0,0,25,30,36,0.0,0,32,0.3,0,0,0,0
1296,date ('2020-07-16 00:00:00'),54,21083,4,18,1,0,9,5,0,0,0,30,35,39,0.0,1,33,0.3,0,0,0,0
1320,date ('2020-07-17 00:00:00'),55,21083,3,17,2,0,10,4,0,0,0,36,33,31,0.0,0,33,0.3,0,0,0,0
1344,date ('2020-07-18 00:00:00'),56,21083,1,18,2,0,11,5,0,0,0,44,30,39,0.0,0,33,0.3,0,0,0,0
1368,date ('2020-07-19 00:00:00'),57,21082,2,16,2,0,13,5,0,0,0,39,28,29,0.0,1,34,0.3,0,0,0,0
1392,date ('2020-07-20 00:00:00'),58,21081,3,13,2,0,16,5,0,0,0,24,33,30,0.0,1,35,0.3,0,0,0,0
1416,date ('2020-07-21 00:00:00'),59,21081,2,14,2,0,16,5,0,0,0,25,29,30,0.0,0,35,0.3,0,0,0,0
1440,date ('2020-07-22 00:00:00'),60,21081,2,14,2,0,16,5,0,0,0,29,27,38,0.0,0,35,0.3,0,0,0,0
1464,date ('2020-07-23 00:00:00'),61,21081,1,14,2,0,17,4,0,0,0,29,42,26,0.0,0,35,0.3,0,0,0,0
1488,date ('2020-07-24 00:00:00'),62,21080,2,14,2,0,17,4,0,0,0,31,36,39,0.0,1,36,0.3,0,0,0,0
1512,date ('2020-07-25 00:00:00'),63,21079,3,13,2,0,18,3,0,0,0,30,39,35,0.0,1,37,0.3,0,0,0,0
1536,date ('2020-07-26 00:00:00'),64,21078,3,13,2,0,19,3,0,0,0,25,28,34,0.0,1,38,0.3,0,0,0,0
1560,date ('2020-07-27 00:00:00'),65,21078,3,12,2,0,20,2,0,0,0,29,30,37,0.0,0,38,0.3,0,0,0,0
1584,date ('2020-07-28 00:00:00'),66,21077,2,14,2,0,20,4,0,0,0,29,31,38,0.0,1,39,0.3,0,0,0,0
1608,date ('2020-07-29 00:00:00'),67,21076,2,15,1,0,21,4,0,0,0,40,36,32,0.0,1,40,0.3,0,0,0,0
1632,date ('2020-07-30 00:00:00'),68,21075,3,15,1,0,21,4,0,0,0,25,30,35,0.0,1,41,0.3,0,0,0,0
1656,date ('2020-07-31 00:00:00'),69,21074,4,15,1,0,21,4,0,0,0,35,28,35,0.0,1,42,0.3,0,0,0,0
1680,date ('2020-08-01 00:00:00'),70,21074,4,15,1,0,21,4,0,0,0,31,37,36,0.0,0,42,0.3,0,0,0,0
1704,date ('2020-08-02 00:00:00'),71,21073,4,15,1,0,22,4,0,0,0,29,29,38,0.0,1,43,0.3,0,0,0,0
1728,date ('2020-08-03 00:00:00'),72,21073,4,14,1,0,23,4,0,0,0,29,32,25,0.0,0,43,0.3,0,0,0,0
1752,date ('2020-08-04 00:00:00'),73,21073,3,13,1,0,25,5,0,0,0,23,34,24,0.0,0,43,0.3,0,0,0,0
1776,date ('2020-08-05 00:00:00'),74,21072,4,13,1,0,25,5,0,0,0,37,37,23,0.0,1,44,0.3,0,0,0,0
1800,date ('2020-08-06 00:00:00'),75,21072,1,16,1,0,25,7,0,0,0,33,33,33,0.0,0,44,0.3,0,0,0,0
1824,date ('2020-08-07 00:00:00'),76,21072,1,16,1,0,25,7,0,0,0,36,30,43,0.0,0,44,0.3,0,0,0,0
1848,date ('2020-08-08 00:00:00'),77,21072,1,16,1,0,25,7,0,0,0,33,30,36,0.0,0,44,0.3,0,0,0,0
1872,date ('2020-08-09 00:00:00'),78,21072,1,13,1,0,28,7,0,0,0,37,26,39,0.0,0,44,0.3,0,0,0,0
1896,date ('2020-08-10 00:00:00'),79,21072,1,12,1,0,29,6,0,0,0,22,31,30,0.0,0,44,0.3,0,0,0,0
1920,date ('2020-08-11 00:00:00'),80,21071,1,13,1,0,29,7,0,0,0,38,29,27,0.0,1,45,0.3,0,0,0,0
1944,date ('2020-08-12 00:00:00'),81,21071,1,12,1,0,30,7,0,0,0,38,35,30,0.0,0,45,0.3,0,0,0,0
1968,date ('2020-08-13 00:00:00'),82,21071,1,12,1,0,30,7,0,0,0,34,44,31,0.0,0,45,0.3,0,0,0,0
1992,date ('2020-08-14 00:00:00'),83,21071,1,12,1,0,30,7,0,0,0,33,31,20,0.0,0,45,0.3,0,0,0,0
2016,date ('2020-08-15 00:00:00'),84,21070,1,13,1,0,30,7,0,0,0,33,26,24,0.0,1,46,0.3,0,0,0,0
2040,date ('2020-08-16 00:00:00'),85,21070,1,12,1,0,31,6,0,0,0,35,39,43,0.0,0,46,0.3,0,0,0,0
2064,date ('2020-08-17 00:00:00'),86,21069,2,12,1,0,31,6,0,0,0,34,33,31,0.0,1,47,0.3,0,0,0,0
2088,date ('2020-08-18 00:00:00'),87,21069,2,11,1,0,32,6,0,0,0,39,28,39,0.0,0,47,0.3,0,0,0,0
2112,date ('2020-08-19 00:00:00'),88,21069,2,11,0,0,33,6,0,0,0,36,34,28,0.0,0,47,0.3,0,0,0,0
2136,date ('2020-08-20 00:00:00'),89,21068,3,11,0,0,33,6,0,0,0,28,30,35,0.0,1,48,0.3,0,0,0,0
2160,date ('2020-08-21 00:00:00'),90,21067,3,11,0,0,34,7,0,0,0,35,33,35,0.0,1,49,0.3,0,0,0,0
2184,date ('2020-08-22 00:00:00'),91,21067,2,12,0,0,34,7,0,0,0,32,38,34,0.0,0,49,0.3,0,0,0,0
2208,date ('2020-08-23 00:00:00'),92,21067,2,12,0,0,34,7,0,0,0,34,28,38,0.0,0,49,0.3,0,0,0,0
2232,date ('2020-08-24 00:00:00'),93,21067,2,12,0,0,34,7,0,0,0,34,25,25,0.0,0,49,0.3,0,0,0,0
2256,date ('2020-08-25 00:00:00'),94,21067,1,12,0,0,35,7,0,0,0,26,34,33,0.0,0,49,0.3,0,0,0,0
2280,date ('2020-08-26 00:00:00'),95,21066,2,11,0,0,36,6,0,0,0,33,28,29,0.0,1,50,0.3,0,0,0,0
2304,date ('2020-08-27 00:00:00'),96,21066,1,12,0,0,36,7,0,0,0,33,21,35,0.0,0,50,0.3,0,0,0,0
2328,date ('2020-08-28 00:00:00'),97,21065,2,11,0,0,37,6,0,0,0,30,37,34,0.0,1,51,0.3,0,0,0,0
2352,date ('2020-08-29 00:00:00'),98,21064,2,10,1,0,38,5,1,0,0,27,39,33,0.0,1,52,0.3,0,0,0,0
2376,date ('2020-08-30 00:00:00'),99,21063,3,10,1,0,38,5,1,0,0,43,36,29,0.0,1,53,0.3,0,0,0,0
2400,date ('2020-08-31 00:00:00'),100,21063,2,9,2,0,39,5,1,0,0,32,26,29,0.0,0,53,0.3,0,0,0,0
2424,date ('2020-09-01 00:00:00'),101,21063,2,9,2,0,39,5,1,0,0,28,28,33,0.0,0,53,0.3,0,0,0,0
2448,date ('2020-09-02 00:00:00'),102,21063,0,11,2,0,39,7,1,0,0,25,31,39,0.0,0,53,0.3,0,0,0,0
2472,date ('2020-09-03 00:00:00'),103,21063,0,11,2,0,39,7,1,0,0,39,41,30,0.0,0,53,0.3,0,0,0,0
2496,date ('2020-09-04 00:00:00'),104,21062,1,10,2,0,40,7,1,0,0,27,28,30,0.0,1,54,0.3,0,0,0,0
2520,date ('2020-09-05 00:00:00'),105,21062,1,10,2,0,40,7,1,0,0,36,36,37,0.0,0,54,0.3,0,0,0,0
2544,date ('2020-09-06 00:00:00'),106,21061,2,10,2,0,40,7,1,0,0,25,38,44,0.0,1,55,0.3,0,0,0,0
2568,date ('2020-09-07 00:00:00'),107,21060,2,9,2,0,42,6,1,0,0,50,34,37,0.0,1,56,0.3,0,0,0,0
2592,date ('2020-09-08 00:00:00'),108,21059,3,9,2,0,42,6,1,0,0,31,25,23,0.0,1,57,0.3,0,0,0,0
2616,date ('2020-09-09 00:00:00'),109,21058,2,10,2,0,43,5,1,0,0,37,33,35,0.0,1,58,0.3,0,0,0,0
2640,date ('2020-09-10 00:00:00'),110,21058,2,10,2,0,43,5,1,0,0,38,34,27,0.0,0,58,0.3,0,0,0,0
2664,date ('2020-09-11 00:00:00'),111,21058,1,10,1,0,45,5,0,0,0,29,32,26,0.0,0,58,0.3,0,0,0,0
2688,date ('2020-09-12 00:00:00'),112,21057,1,10,1,0,46,5,0,0,0,35,33,26,0.0,1,59,0.3,0,0,0,0
2712,date ('2020-09-13 00:00:00'),113,21057,1,9,1,0,47,4,0,0,0,36,37,30,0.0,0,59,0.3,0,0,0,0
2736,date ('2020-09-14 00:00:00'),114,21057,1,8,1,0,48,3,0,0,0,30,20,27,0.0,0,59,0.3,0,0,0,0
2760,date ('2020-09-15 00:00:00'),115,21057,1,8,1,0,48,3,0,0,0,39,33,35,0.0,0,59,0.3,0,0,0,0
2784,date ('2020-09-16 00:00:00'),116,21057,0,8,1,0,49,3,0,1,0,36,38,37,0.0,0,59,0.3,1,1,0,0
2808,date ('2020-09-17 00:00:00'),117,21057,0,8,1,0,49,3,0,1,0,131,108,135,0.0,0,59,0.3,0,1,0,0
2832,date ('2020-09-18 00:00:00'),118,21057,0,8,1,0,49,3,0,1,0,124,136,136,0.0,0,59,0.3,0,1,0,0
2856,date ('2020-09-19 00:00:00'),119,21057,0,7,1,0,50,3,0,1,0,125,119,124,0.0,0,59,0.3,0,1,0,0
