cycle,current_date,day_of_simulation,nb_susceptible,nb_exposed,nb_infectious_symptomatic,nb_infectious_asymptomatic,nb_recovered,nb_immune,nb_Qs,nb_Qa,nb_H,nb_D,nb_mask,nb_hand_wash,nb_social_distance,R0,infected_today,tot_infected,semaphore,hospitalized_today,tot_hosp,deaths_today,tot_deaths
552,date ('2020-06-15 00:00:00'),23,21100,3,9,2,0,1,3,1,1,0,111,142,120,0.0,1,16,0.3,0,1,0,0
576,date ('2020-06-16 00:00:00'),24,21100,3,9,2,0,1,3,1,1,0,126,124,131,0.0,0,16,0.3,0,1,0,0
600,date ('2020-06-17 00:00:00'),25,21099,4,8,2,0,2,3,1,1,0,138,130,121,0.0,1,17,0.3,0,1,0,0
624,date ('2020-06-18 00:00:00'),26,21099,4,8,1,0,3,3,1,1,0,120,119,107,0.0,0,17,0.3,0,1,0,0
648,date ('2020-06-19 00:00:00'),27,21098,3,10,1,0,3,5,1,1,0,134,131,103,0.0,1,18,0.3,0,1,0,0
672,date ('2020-06-20 00:00:00'),28,21097,4,10,1,0,3,5,1,1,0,131,134,119,0.0,1,19,0.3,0,1,0,0
696,date ('2020-06-21 00:00:00'),29,21096,4,11,1,0,3,5,1,1,0,126,119,134,0.0,1,20,0.3,0,1,0,0
720,date ('2020-06-22 00:00:00'),30,21096,4,11,1,0,3,5,1,1,0,128,116,129,0.0,0,20,0.3,0,1,0,0
744,date ('2020-06-23 00:00:00'),31,21095,4,12,1,0,3,5,1,1,0,122,133,135,0.0,1,21,0.3,0,1,0,0
768,date ('2020-06-24 00:00:00'),32,21093,3,15,1,0,3,7,1,1,0,129,135,141,0.0,2,23,0.3,0,1,0,0
792,date ('2020-06-25 00:00:00'),33,21091,4,15,0,0,5,8,0,1,0,148,138,129,0.0,2,25,0.3,0,1,0,0
816,date ('2020-06-26 00:00:00'),34,21091,4,15,0,0,5,8,0,1,0,109,120,135,0.0,0,25,0.3,0,1,0,0
840,date ('2020-06-27 00:00:00'),35,21090,5,15,0,0,5,8,0,1,0,137,115,122,0.0,1,26,0.3,0,1,0,0
864,date ('2020-06-28 00:00:00'),36,21089,4,15,1,0,6,7,0,1,0,134,132,136,0.0,1,27,0.3,0,1,0,0
888,date ('2020-06-29 00:00:00'),37,21089,2,17,1,0,6,8,0,1,0,141,133,145,0.0,0,27,0.3,0,1,0,0
912,date ('2020-06-30 00:00:00'),38,21088,3,17,1,0,6,8,0,1,0,135,131,147,0.0,1,28,0.3,0,1,0,0
936,date ('2020-07-01 00:00:00'),39,21087,4,17,1,0,6,8,0,1,0,130,138,136,0.0,1,29,0.3,0,1,0,0
960,date ('2020-07-02 00:00:00'),40,21086,5,15,1,0,8,7,0,1,0,132,127,122,0.0,1,30,0.3,0,1,0,0
984,date ('2020-07-03 00:00:00'),41,21085,5,16,1,0,8,8,0,1,0,119,113,141,0.0,1,31,0.3,0,1,0,0
1008,date ('2020-07-04 00:00:00'),42,21085,3,18,1,0,8,9,0,1,0,138,109,142,0.0,0,31,0.3,0,1,0,0
1032,date ('2020-07-05 00:00:00'),43,21084,4,18,1,0,8,9,0,1,0,132,133,140,0.0,1,32,0.3,0,1,0,0
1056,date ('2020-07-06 00:00:00'),44,21083,5,18,1,0,8,9,0,1,0,139,130,141,0.0,1,33,0.3,0,1,0,0
1080,date ('2020-07-07 00:00:00'),45,21082,5,17,1,0,10,8,0,1,0,101,135,131,0.0,1,34,0.3,0,1,0,0
1104,date ('2020-07-08 00:00:00'),46,21081,6,17,1,0,10,8,0,1,0,132,135,143,0.0,1,35,0.3,0,1,0,0
1128,date ('2020-07-09 00:00:00'),47,21080,5,19,0,0,11,9,0,1,0,141,133,130,0.0,1,36,0.3,0,1,0,0
1152,date ('2020-07-10 00:00:00'),48,21080,5,19,0,0,11,9,0,1,0,153,130,128,0.0,0,36,0.3,0,1,0,0
1176,date ('2020-07-11 00:00:00'),49,21079,5,19,0,0,12,9,0,1,0,133,128,136,0.0,1,37,0.3,0,1,0,0
1200,date ('2020-07-12 00:00:00'),50,21078,4,19,0,0,14,11,0,1,0,112,128,129,0.0,1,38,0.3,0,1,0,0
1224,date ('2020-07-13 00:00:00'),51,21078,4,19,0,0,14,11,0,1,0,123,119,123,0.0,0,38,0.3,0,1,0,0
1248,date ('2020-07-14 00:00:00'),52,21078,3,19,0,0,15,12,0,1,0,123,145,116,0.0,0,38,0.3,0,1,0,0
1272,date ('2020-07-15 00:00:00'),53,21078,3,18,0,0,16,12,0,1,0,156,106,110,0.0,0,38,0.3,0,1,0,0
1296,date ('2020-07-16 00:00:00'),54,21077,4,15,0,0,19,9,0,1,0,126,145,120,0.0,1,39,0.3,0,1,0,0
1320,date ('2020-07-17 00:00:00'),55,21077,4,15,0,0,19,9,0,1,0,121,122,144,0.0,0,39,0.3,0,1,0,0
1344,date ('2020-07-18 00:00:00'),56,21077,3,15,0,0,20,9,0,1,0,162,111,141,0.0,0,39,0.3,0,1,0,0
1368,date ('2020-07-19 00:00:00'),57,21076,4,15,0,0,20,9,0,1,0,129,118,122,0.0,1,40,0.3,0,1,0,0
1392,date ('2020-07-20 00:00:00'),58,21075,4,16,0,0,20,9,0,1,0,152,141,131,0.0,1,41,0.3,0,1,0,0
1416,date ('2020-07-21 00:00:00'),59,21075,3,16,0,0,21,8,0,1,0,128,126,114,0.0,0,41,0.3,0,1,0,0
1440,date ('2020-07-22 00:00:00'),60,21074,3,16,0,0,22,9,0,1,0,108,142,146,0.0,1,42,0.3,0,1,0,0
1464,date ('2020-07-23 00:00:00'),61,21073,3,17,0,0,22,9,0,1,0,107,138,119,0.0,1,43,0.3,0,1,0,0
1488,date ('2020-07-24 00:00:00'),62,21073,3,17,0,0,22,9,0,1,0,139,123,116,0.0,0,43,0.3,0,1,0,0
1512,date ('2020-07-25 00:00:00'),63,21073,3,15,0,0,24,7,0,1,0,145,132,125,0.0,0,43,0.3,0,1,0,0
1536,date ('2020-07-26 00:00:00'),64,21073,2,15,0,0,25,6,0,1,0,116,129,145,0.0,0,43,0.3,0,1,0,0
1560,date ('2020-07-27 00:00:00'),65,21073,1,14,0,0,27,5,0,0,0,111,148,145,0.0,0,43,0.3,0,1,0,0
1584,date ('2020-07-28 00:00:00'),66,21072,2,14,0,0,27,5,0,0,0,31,48,29,0.0,1,44,0.3,0,1,0,0
1608,date ('2020-07-29 00:00:00'),67,21071,3,14,0,0,27,5,0,0,0,28,27,34,0.0,1,45,0.3,0,1,0,0
1632,date ('2020-07-30 00:00:00'),68,21070,3,14,0,0,28,5,0,0,0,34,27,35,0.0,1,46,0.3,0,1,0,0
1656,date ('2020-07-31 00:00:00'),69,21069,4,11,0,0,31,3,0,0,0,33,21,36,0.0,1,47,0.3,0,1,0,0
1680,date ('2020-08-01 00:00:00'),70,21068,5,11,0,0,31,3,0,0,0,39,44,29,0.0,1,48,0.3,0,1,0,0
1704,date ('2020-08-02 00:00:00'),71,21068,5,11,0,0,31,3,0,0,0,24,33,36,0.0,0,48,0.3,0,1,0,0
1728,date ('2020-08-03 00:00:00'),72,21067,4,13,0,0,31,4,0,0,0,36,34,34,0.0,1,49,0.3,0,1,0,0
1752,date ('2020-08-04 00:00:00'),73,21066,5,12,0,0,32,4,0,0,0,30,39,38,0.0,1,50,0.3,0,1,0,0
1776,date ('2020-08-05 00:00:00'),74,21066,5,12,0,0,32,4,0,0,0,38,30,28,0.0,0,50,0.3,0,1,0,0
1800,date ('2020-08-06 00:00:00'),75,21065,5,13,0,0,32,5,0,0,0,38,22,31,0.0,1,51,0.3,0,1,0,0
1824,date ('2020-08-07 00:00:00'),76,21064,4,14,1,0,32,5,0,0,0,26,35,31,0.0,1,52,0.3,0,1,0,0
1848,date ('2020-08-08 00:00:00'),77,21063,4,15,1,0,32,5,0,0,0,27,35,33,0.0,1,53,0.3,0,1,0,0
1872,date ('2020-08-09 00:00:00'),78,21062,5,14,1,0,33,4,0,0,0,46,36,36,0.0,1,54,0.3,0,1,0,0
1896,date ('2020-08-10 00:00:00'),79,21062,3,15,1,0,34,4,0,1,0,31,30,21,0.0,0,54,0.3,1,2,0,0
1920,date ('2020-08-11 00:00:00'),80,21062,3,13,0,0,37,4,0,1,0,135,121,135,0.0,0,54,0.3,0,2,0,0
1944,date ('2020-08-12 00:00:00'),81,21062,3,13,0,0,37,4,0,1,0,144,146,129,0.0,0,54,0.3,0,2,0,0
1968,date ('2020-08-13 00:00:00'),82,21062,2,12,0,0,39,3,0,1,0,129,138,124,0.0,0,54,0.3,0,2,0,0
1992,date ('2020-08-14 00:00:00'),83,21061,2,13,0,0,39,4,0,1,0,113,131,135,0.0,1,55,0.3,0,2,0,0
2016,date ('2020-08-15 00:00:00'),84,21061,1,14,0,0,39,4,0,1,0,139,124,144,0.0,0,55,0.3,0,2,0,0
2040,date ('2020-08-16 00:00:00'),85,21060,2,14,0,0,39,4,0,1,0,151,130,127,0.0,1,56,0.3,0,2,0,0
2064,date ('2020-08-17 00:00:00'),86,21059,3,13,0,0,40,4,0,1,0,128,127,129,0.0,1,57,0.3,0,2,0,0
2088,date ('2020-08-18 00:00:00'),87,21059,3,13,0,0,40,4,0,1,0,137,124,125,0.0,0,57,0.3,0,2,0,0
2112,date ('2020-08-19 00:00:00'),88,21058,3,12,1,0,41,3,0,1,0,136,123,124,0.0,1,58,0.3,0,2,0,0
2136,date ('2020-08-20 00:00:00'),89,21057,1,13,2,0,42,5,1,1,0,114,114,121,0.0,1,59,0.3,0,2,0,0
2160,date ('2020-08-21 00:00:00'),90,21056,2,13,2,0,42,5,1,1,0,123,128,113,0.0,1,60,0.3,0,2,0,0
2184,date ('2020-08-22 00:00:00'),91,21056,2,13,2,0,42,5,1,1,0,123,131,110,0.0,0,60,0.3,0,2,0,0
2208,date ('2020-08-23 00:00:00'),92,21056,2,13,2,0,42,5,1,1,0,118,128,128,0.0,0,60,0.3,0,2,0,0
2232,date ('2020-08-24 00:00:00'),93,21056,2,12,2,0,43,5,1,1,0,108,128,129,0.0,0,60,0.3,0,2,0,0
2256,date ('2020-08-25 00:00:00'),94,21056,2,12,2,0,43,5,1,1,0,122,123,124,0.0,0,60,0.3,0,2,0,0
2280,date ('2020-08-26 00:00:00'),95,21056,2,12,2,0,43,5,1,1,0,139,127,141,0.0,0,60,0.3,0,2,0,0
2304,date ('2020-08-27 00:00:00'),96,21055,3,11,2,0,44,4,1,1,0,145,136,122,0.0,1,61,0.3,0,2,0,0
2328,date ('2020-08-28 00:00:00'),97,21055,1,12,2,0,45,4,1,1,0,133,135,151,0.0,0,61,0.3,0,2,0,0
2352,date ('2020-08-29 00:00:00'),98,21055,1,11,2,0,46,4,1,1,0,142,133,135,0.0,0,61,0.3,0,2,0,0
2376,date ('2020-08-30 00:00:00'),99,21055,1,11,2,0,46,4,1,1,0,130,137,110,0.0,0,61,0.3,0,2,0,0
2400,date ('2020-08-31 00:00:00'),100,21055,1,11,2,0,46,4,1,1,0,132,132,128,0.0,0,61,0.3,0,2,0,0
2424,date ('2020-09-01 00:00:00'),101,21055,0,11,1,0,47,4,0,1,1,122,135,144,0.0,0,61,0.3,0,2,1,1
2448,date ('2020-09-02 00:00:00'),102,21054,1,11,1,0,47,4,0,1,1,120,135,138,0.0,1,62,0.3,0,2,0,1
2472,date ('2020-09-03 00:00:00'),103,21054,1,11,1,0,47,4,0,1,1,118,139,128,0.0,0,62,0.3,0,2,0,1
2496,date ('2020-09-04 00:00:00'),104,21053,1,11,1,0,48,4,0,0,1,142,128,125,0.0,1,63,0.3,0,2,0,1
2520,date ('2020-09-05 00:00:00'),105,21052,2,8,1,0,51,3,0,0,1,31,34,28,0.0,1,64,0.3,0,2,0,1
2544,date ('2020-09-06 00:00:00'),106,21052,2,8,1,0,51,3,0,0,1,28,36,39,0.0,0,64,0.3,0,2,0,1
2568,date ('2020-09-07 00:00:00'),107,21051,3,7,0,0,53,2,0,0,1,34,35,25,0.0,1,65,0.3,0,2,0,1
2592,date ('2020-09-08 00:00:00'),108,21050,4,7,0,0,53,2,0,0,1,36,33,42,0.0,1,66,0.3,0,2,0,1
2616,date ('2020-09-09 00:00:00'),109,21049,5,6,0,0,54,2,0,0,1,27,29,18,0.0,1,67,0.3,0,2,0,1
2640,date ('2020-09-10 00:00:00'),110,21049,5,6,0,0,54,2,0,0,1,34,32,30,0.0,0,67,0.3,0,2,0,1
2664,date ('2020-09-11 00:00:00'),111,21049,4,6,1,0,54,2,0,0,1,27,42,27,0.0,0,67,0.3,0,2,0,1
2688,date ('2020-09-12 00:00:00'),112,21048,5,6,1,0,54,2,0,0,1,27,22,32,0.0,1,68,0.3,0,2,0,1
2712,date ('2020-09-13 00:00:00'),113,21047,5,7,1,0,54,3,0,0,1,34,32,41,0.0,1,69,0.3,0,2,0,1
2736,date ('2020-09-14 00:00:00'),114,21047,4,6,1,0,56,3,0,0,1,37,30,32,0.0,0,69,0.3,0,2,0,1
2760,date ('2020-09-15 00:00:00'),115,21047,3,7,1,0,56,3,0,0,1,35,32,37,0.0,0,69,0.3,0,2,0,1
2784,date ('2020-09-16 00:00:00'),116,21046,4,7,1,0,56,3,0,0,1,33,35,36,0.0,1,70,0.3,0,2,0,1
2808,date ('2020-09-17 00:00:00'),117,21045,5,6,1,0,57,2,0,0,1,31,38,31,0.0,1,71,0.3,0,2,0,1
2832,date ('2020-09-18 00:00:00'),118,21044,5,7,1,0,57,2,0,0,1,34,42,33,0.0,1,72,0.3,0,2,0,1
2856,date ('2020-09-19 00:00:00'),119,21044,4,8,1,0,57,2,0,0,1,28,30,40,0.0,0,72,0.3,0,2,0,1
